idProduto,numeroRegistro,nomeProduto,expediente,razaoSocial,cnpj,data,numProcesso,dataAtualizacao
1296234,105730581,MONONITRATO DE ISOSSORBIDA,0626717264,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-06-25T14:06:33.000-0300,25351691216201859,2026-09-24T00:00:00.000-0300
1308605,178170870,Artroflan,1583323252,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2025-12-10T08:38:41.000-0200,25351062203201959,2026-09-24T00:00:00.000-0300
1243560,146820083,cabergolina,4642202201,SUN FARMACÊUTICA DO BRASIL LTDA,05035244000123,2020-12-30T17:09:52.000-0200,25351177473201882,2026-09-24T00:00:00.000-0300
1296889,115240009,cloridrato de raloxifeno,1045949256,BLANVER FARMOQUIMICA E FARMACEUTICA S.A.,53359824000119,2025-08-12T18:29:37.000-0300,25351836558201812,2026-09-24T00:00:00.000-0300
1296519,114620016,BIOFLAN,1600675255,MYRALIS INDÚSTRIA FARMACÊUTICA LTDA,17440261000125,2025-12-15T09:48:43.000-0200,25351608496201842,2026-09-24T00:00:00.000-0300
1283841,141070615,gabapentina,0869038257,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,2025-07-02T16:59:44.000-0300,25351405976201853,2026-09-24T00:00:00.000-0300
1031344,183260234,CETOPROFENO,1053070250,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,2025-08-13T09:46:50.000-0300,25351677726201451,2026-09-24T00:00:00.000-0300
1305670,105730669,DROPROPIZINA,0343781255,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2025-03-13T17:13:01.000-0300,25351860785201851,2026-09-24T00:00:00.000-0300
938546,167730620,maleato de trimebutina,0196584264,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2026-02-27T13:38:00.000-0300,25351007935201437,2026-09-24T00:00:00.000-0300
939314,105830953,maleato de trimebutina,0196579261,GERMED FARMACEUTICA LTDA,45992062000165,2026-02-27T13:31:21.000-0300,25351012730201476,2026-09-24T00:00:00.000-0300
939111,102351305,TRIMEXIUM,0196524261,EMS S/A,57507378000365,2026-02-27T13:15:29.000-0300,25351013672201494,2026-09-24T00:00:00.000-0300
939106,167730623,MODULATRI,0196573262,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2026-02-27T13:22:42.000-0300,25351013387201418,2026-09-24T00:00:00.000-0300
1290171,167730609,TAVAGRAN,0571225250,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2025-04-28T16:31:37.000-0300,25351662136201896,2026-09-24T00:00:00.000-0300
1305422,105730668,CLORIDRATO DE DONEPEZILA,0715043251,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2025-05-27T10:12:05.000-0300,25351860765201880,2026-09-24T00:00:00.000-0300
1309964,105830997,TRAVAMED MT,1620576252,GERMED FARMACEUTICA LTDA,45992062000165,2025-12-18T12:03:47.000-0200,25351127397201945,2026-09-24T00:00:00.000-0300
1314190,100681165,PIQRAY,0513792261,NOVARTIS BIOCIENCIAS S.A,56994502000130,2026-05-26T10:11:37.000-0300,25351178452201965,2026-09-24T00:00:00.000-0300
865072,154230294,rosuvastatina calcica,0297388266,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-03-27T09:50:58.000-0300,25351659099201298,2026-09-24T00:00:00.000-0300
958622,135170045,CRESLIP,0133019268,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,48344725000719,2026-02-09T16:32:38.000-0200,25351260321201466,2026-09-24T00:00:00.000-0300
1336812,105350221,celecoxibe,0114224269,LABORATÓRIO GLOBO SA,17115437000173,2026-02-04T09:03:58.000-0200,25351392912201966,2026-09-24T00:00:00.000-0300
1298860,105730575,BETALOR,0427937264,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-05-04T08:33:55.000-0300,25351676172201837,2026-09-24T00:00:00.000-0300
1300392,105730612,RACECADOTRILA,2168604201,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2020-07-06T14:20:58.000-0300,25351849488201854,2026-09-24T00:00:00.000-0300
1315410,155900005,PASSIFLORINE PI,0870335251,MR PHARMA LTDA,23668196000192,2025-07-02T21:24:06.000-0300,25351773916201861,2026-09-24T00:00:00.000-0300
1332341,135170047,TRESDÊ,2861027215,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,48344725000719,2021-07-22T17:23:43.000-0300,25351088669201984,2026-09-24T00:00:00.000-0300
1234244,103700714,metronidazol,1432482254,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,2025-10-28T16:08:41.000-0300,25351008806201824,2026-09-24T00:00:00.000-0300
1002366,110630140,Farmanguinhos rifampicina+isoniazida+pirazinamida+etambutol,0456154264,FUNDAÇÃO OSWALDO CRUZ,33781055000135,2026-05-11T17:11:54.000-0300,25351499876201180,2026-09-24T00:00:00.000-0300
1300910,105730639,TARTARATO DE METOPROLOL,0328374253,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2025-03-11T11:53:22.000-0300,25351858152201882,2026-09-24T00:00:00.000-0300
1235614,151430049,cloridrato de valganciclovir,0088697266,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,03978166000175,2026-01-28T10:10:19.000-0200,25351102909201880,2026-09-24T00:00:00.000-0300
1222363,102351291,Divalproato de Sódio,0130604267,EMS S/A,57507378000365,2026-02-09T10:35:04.000-0200,25351746535201372,2026-09-24T00:00:00.000-0300
1312514,105250086,MEALZ,0879604263,TORRENT DO BRASIL LTDA,33078528000132,2026-08-26T09:33:01.000-0300,25351159396201960,2026-09-24T00:00:00.000-0300
1951,103870042,HYPOFLOX,0059904232,HYPOFARMA - INSTITUTO DE HYPODERMIA E FARMÁCIA LTDA,17174657000178,2023-01-19T14:03:16.000-0200,250000358959721,2026-09-24T00:00:00.000-0300
1270752,102980471,LYNOZ,0866273263,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-08-24T08:52:45.000-0300,25351548517201511,2026-09-24T00:00:00.000-0300
1778943,100431423,montelucaste de sódio + dicloridrato de levocetirizina,0885588266,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-08-27T08:54:10.000-0300,25351688156202010,2026-09-24T00:00:00.000-0300
1781304,155730039,cloridrato de bendamustina,4988756220,TEVA FARMACÊUTICA LTDA.,05333542000108,2022-11-28T20:22:41.000-0200,25351702106202044,2026-09-24T00:00:00.000-0300
1805552,100431511,nimesulida betaciclodextrina,0070926263,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-01-22T17:02:06.000-0200,25351766914202030,2026-09-24T00:00:00.000-0300
1380353,102351359,sofosbuvir,0132769239,EMS S/A,57507378000365,2023-02-08T16:12:17.000-0200,25351736988201916,2026-09-24T00:00:00.000-0300
1778921,102351414,GLEMPA,0916464261,EMS S/A,57507378000365,2026-09-03T12:06:41.000-0300,25351687679202031,2026-09-24T00:00:00.000-0300
2092654,116370175,NOXX,1514631253,BLAU FARMACÊUTICA S.A.,58430828000160,2025-11-19T14:04:49.000-0200,25351125728202127,2026-09-24T00:00:00.000-0300
1362644,102351344,DIOVASES,1575942259,EMS S/A,57507378000365,2025-12-08T10:45:47.000-0200,25351420503201967,2026-09-24T00:00:00.000-0300
2763839,118190227,MICOSTALAB,1495721256,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2025-11-13T16:52:27.000-0200,25351253440202141,2026-09-24T00:00:00.000-0300
1787483,155370108,esilato de nintedanibe,0480687269,ACCORD FARMACÊUTICA LTDA,64171697000146,2026-05-18T11:53:48.000-0300,25351656802202071,2026-09-24T00:00:00.000-0300
2125847,155840598,cloridrato de venlafaxina,0588608262,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-16T07:53:41.000-0300,25351963903202187,2026-09-24T00:00:00.000-0300
1552433,100850150,PRONTOMID,0495845248,LABORATORIOS B. BRAUN S/A,31673254000102,2024-04-18T16:40:56.000-0300,25351010481202064,2026-09-24T00:00:00.000-0300
1405587,100431444,ELOME,0510019269,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-05-25T12:05:36.000-0300,25351288367202048,2026-09-24T00:00:00.000-0300
1757931,104971463,UNICLARIN,1453853251,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2025-11-03T16:11:32.000-0200,25351022690201755,2026-09-24T00:00:00.000-0300
1758906,106890206,DIOPLEX DH,1622932251,KLEY HERTZ FARMACEUTICA S.A,92695691000103,2025-12-18T17:23:25.000-0200,25351518108202057,2026-09-24T00:00:00.000-0300
1402476,167730644,amoxicilina + clavulanato de potássio,0186657269,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2026-02-25T14:50:40.000-0300,25351098388202073,2026-09-24T00:00:00.000-0300
1870775,105710165,cloridrato de metoclopramida,0589449265,BELFAR LTDA,18324343000177,2026-06-16T10:51:02.000-0300,25351278037202044,2026-09-24T00:00:00.000-0300
1785028,102351410,cloridrato de tramadol,0231083262,EMS S/A,57507378000365,2026-03-09T17:26:00.000-0300,25351701903202012,2026-09-24T00:00:00.000-0300
1097452,100431284,desogestrel,1635683254,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-12-22T10:54:13.000-0200,25351931762201676,2026-09-24T00:00:00.000-0300
1447179,102980532,Solução Glicofisiológica SNB,1021713214,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2021-03-16T12:34:29.000-0300,25351606728202042,2026-09-24T00:00:00.000-0300
567234,118600087,SENE HERBARIUM,4930626226,HERBARIUM LABORATORIO BOTANICO LTDA,78950011000120,2022-11-11T09:37:25.000-0200,25351080192200836,2026-09-24T00:00:00.000-0300
1612302,100330218,GLINK MET,0293258261,LIBBS FARMACÊUTICA LTDA,61230314000175,2026-03-26T13:25:02.000-0300,25351283584202041,2026-09-24T00:00:00.000-0300
1615369,102980593,LEVOZINE,0589761269,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-06-16T11:46:24.000-0300,25351289880202056,2026-09-24T00:00:00.000-0300
1636229,105830982,RYTMISE,0170916260,GERMED FARMACEUTICA LTDA,45992062000165,2026-02-20T15:11:05.000-0200,25351888767202058,2026-09-24T00:00:00.000-0300
2004072,170560126,FLANAX XR,1641769254,BAYER S.A.,18459628000115,2025-12-23T12:12:39.000-0200,25351331038201742,2026-09-24T00:00:00.000-0300
1412694,155370087,OXA,4928283228,ACCORD FARMACÊUTICA LTDA,64171697000146,2022-11-10T11:46:31.000-0200,25351131896202071,2026-09-24T00:00:00.000-0300
1337889,110130294,dipropionato de beclometasona,1628441259,GLENMARK FARMACÊUTICA LTDA,44363661000157,2025-12-19T13:48:46.000-0200,25351402810201903,2026-09-24T00:00:00.000-0300
1344146,125680291,PERLID,0615429262,PRATI DONADUZZI & CIA LTDA,73856593000166,2026-06-23T10:16:12.000-0300,25351240729201986,2026-09-24T00:00:00.000-0300
1350669,121100464,ELIQUIS,1607806258,PFIZER BRASIL LTDA,61072393000133,2025-12-16T13:56:48.000-0200,25351421699201915,2026-09-24T00:00:00.000-0300
2172224,183260485,cloridrato de ondansetrona,0009908269,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,2026-01-06T15:49:25.000-0200,25351416909202160,2026-09-24T00:00:00.000-0300
1890217,156510092,KOLPOCERVIX,0614294266,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2026-06-23T08:22:29.000-0300,25351763444202052,2026-09-24T00:00:00.000-0300
1340992,103900205,BACTRIM,1529425255,FARMOQUÍMICA S/A,33349473000158,2025-11-25T11:54:15.000-0200,25351372638201917,2026-09-24T00:00:00.000-0300
1642767,100410180,KOPLAN,0207958262,FRESENIUS KABI BRASIL LTDA,49324221000104,2026-03-03T13:52:20.000-0300,25351935859202034,2026-09-24T00:00:00.000-0300
1380762,104730043,CALMALEVHY,1543550258,VIDORA FARMACÊUTICA LTDA,92762277000170,2025-11-28T11:57:44.000-0200,25351734937201941,2026-09-24T00:00:00.000-0300
1418675,118600101,KALOBA,0622904264,HERBARIUM LABORATORIO BOTANICO LTDA,78950011000120,2026-06-24T15:37:52.000-0300,25351251668202016,2026-09-24T00:00:00.000-0300
2104604,100431330,SINCRO XR,0940545268,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-09-10T16:13:41.000-0300,25351987368202150,2026-09-24T00:00:00.000-0300
1356915,155840571,Cloridrato de donepezila,0572712260,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-11T09:47:59.000-0300,25351329220201981,2026-09-24T00:00:00.000-0300
971825,155370082,esomeprazol sódico,1410857217,ACCORD FARMACÊUTICA LTDA,64171697000146,2021-04-13T11:44:31.000-0300,25351386031201411,2026-09-24T00:00:00.000-0300
3562741,122140124,DANYELZA,0730119254,ADIUM S.A.,55980684000127,2025-05-29T10:55:56.000-0300,25351396887202295,2026-09-24T00:00:00.000-0300
1681608,104971452,BIOGRIPE,0603548261,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2026-06-19T08:50:55.000-0300,25351048908202005,2026-09-24T00:00:00.000-0300
1370120,135170065,cloridrato de trazodona,0110673263,ALTHAIA S.A. INDUSTRIA FARMACEUTICA,48344725000719,2026-02-03T12:48:29.000-0200,25351668078201905,2026-09-24T00:00:00.000-0300
1392503,185690008,ICADEN,0739150260,LEO PHARMA LTDA,11424477000110,2026-07-24T08:44:20.000-0300,25351711104201911,2026-09-24T00:00:00.000-0300
1910009,118190213,cloridrato de metformina,0321123263,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-04-02T10:33:43.000-0300,25351462797202038,2026-09-24T00:00:00.000-0300
1342424,121100459,GENOTROPIN,1589213254,PFIZER BRASIL LTDA,61072393000133,2025-12-11T11:42:17.000-0200,25351422859201935,2026-09-24T00:00:00.000-0300
1409250,143810259,bromoprida,0594700221,CIMED INDUSTRIA S.A,02814497000107,2022-02-18T09:08:48.000-0200,25351454808201433,2026-09-24T00:00:00.000-0300
1379237,143810247,cloridrato de paroxetina,0029933234,CIMED INDUSTRIA S.A,02814497000107,2023-01-11T11:25:43.000-0200,25351545508201900,2026-09-24T00:00:00.000-0300
1377238,105710156,captopril,0503299260,BELFAR LTDA,18324343000177,2026-05-22T13:31:54.000-0300,25351577916201912,2026-09-24T00:00:00.000-0300
1505811,102351366,cloridrato de ciprofloxacino,0705371263,EMS S/A,57507378000365,2026-07-16T15:39:47.000-0300,25351761199201409,2026-09-24T00:00:00.000-0300
1562977,100431323,TRICIT,1621526259,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-12-18T15:02:58.000-0200,25351906272202018,2026-09-24T00:00:00.000-0300
2275650,109740321,IBANDRONATO DE SÓDIO,0992766265,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2026-09-23T10:29:56.000-0300,25351423853202108,2026-09-24T00:00:00.000-0300
2190581,116370198,azacitidina,0868312266,BLAU FARMACÊUTICA S.A.,58430828000160,2026-08-24T12:03:46.000-0300,25351421846202163,2026-09-24T00:00:00.000-0300
2257592,121100487,BOSULIF,1509646256,PFIZER BRASIL LTDA,61072393000133,2025-11-18T13:39:22.000-0200,25351558890202128,2026-09-24T00:00:00.000-0300
3484851,118190299,ALENDRONATO DE SÓDIO,0480417261,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-05-18T11:08:25.000-0300,25351063017202232,2026-09-24T00:00:00.000-0300
2650928,188300099,EKNUS,1074546245,VIATRIS FARMACEUTICA DO BRASIL LTDA,11643096000122,2024-08-07T08:42:53.000-0300,25351424192202120,2026-09-24T00:00:00.000-0300
2034397,112363436,RYBREVANT,0849894263,JANSSEN-CILAG FARMACÊUTICA LTDA,51780468000187,2026-08-19T13:18:40.000-0300,25351056048202156,2026-09-24T00:00:00.000-0300
2125666,154230318,ORBIFLOX,0720341264,GEOLAB INDÚSTRIA FARMACÊUTICA S/A,03485572000104,2026-07-21T09:23:17.000-0300,25351402035201515,2026-09-24T00:00:00.000-0300
2723294,167730673,DORILEN DIP,0508586259,LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,05044984000126,2025-04-14T11:05:03.000-0300,25351284057202135,2026-09-24T00:00:00.000-0300
2723295,105831001,dipirona monoidratada,0508478251,GERMED FARMACEUTICA LTDA,45992062000165,2025-04-14T10:53:29.000-0300,25351457870202131,2026-09-24T00:00:00.000-0300
2569171,100431477,VASCOR MR,1538528258,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-11-27T11:08:08.000-0200,25351248095202124,2026-09-24T00:00:00.000-0300
2287017,109740324,carvedilol,0221194258,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2025-02-17T15:09:14.000-0300,25351423924202164,2026-09-24T00:00:00.000-0300
2154895,100330222,JOLIK,1653199253,LIBBS FARMACÊUTICA LTDA,61230314000175,2025-12-29T16:01:11.000-0200,25351394590202112,2026-09-24T00:00:00.000-0300
2142780,102980560,DERMACERIUM,0618158260,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,44734671000151,2026-06-23T16:40:41.000-0300,25351143066202177,2026-09-24T00:00:00.000-0300
1827601,155730068,PEMDIA,1642048259,TEVA FARMACÊUTICA LTDA.,05333542000108,2025-12-23T13:21:55.000-0200,25351808571202179,2026-09-24T00:00:00.000-0300
2251470,121100491,CIBINQO,0543697266,PFIZER BRASIL LTDA,61072393000133,2026-06-03T09:15:42.000-0300,25351540303202144,2026-09-24T00:00:00.000-0300
2103793,156510107,mesilato de rasagilina,0244663262,ZYDUS NIKKHO FARMACÊUTICA LTDA,05254971000181,2026-03-12T16:59:48.000-0300,25351298716202111,2026-09-24T00:00:00.000-0300
1989060,106890207,NEOPLEXUS,1628088257,KLEY HERTZ FARMACEUTICA S.A,92695691000103,2025-12-19T12:15:35.000-0200,25351008898202067,2026-09-24T00:00:00.000-0300
2006986,100330214,ELOVIE,0610858262,LIBBS FARMACÊUTICA LTDA,61230314000175,2026-06-22T14:19:17.000-0300,25351366288202085,2026-09-24T00:00:00.000-0300
2307255,165070020,sugamadex sódico,0137738269,Camber Farmaceutica Ltda,24633934000129,2026-02-10T15:56:24.000-0200,25351617353202127,2026-09-24T00:00:00.000-0300
2413143,188300077,VIAGRA,1564546250,VIATRIS FARMACEUTICA DO BRASIL LTDA,11643096000122,2025-12-04T10:27:38.000-0200,25351574065202171,2026-09-24T00:00:00.000-0300
2433541,155840663,trometamol cetorolaco,0555878261,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-08T10:29:26.000-0300,25351759636202145,2026-09-24T00:00:00.000-0300
2313221,173900012,NALDECON MULTI,0048886262,RECKITT BENCKISER (BRASIL) LTDA,59557124000115,2026-01-16T10:23:32.000-0200,25351688311202090,2026-09-24T00:00:00.000-0300
1403293,101070349,ZEJULA,0489616259,GLAXOSMITHKLINE BRASIL LTDA,33247743000110,2025-04-09T14:23:24.000-0300,25351232639202055,2026-09-24T00:00:00.000-0300
1904515,100470647,levetiracetam,0709353260,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,61286647000116,2026-07-17T14:28:41.000-0300,25351973348202100,2026-09-24T00:00:00.000-0300
2087382,100681184,SYBRAVA,0793745268,NOVARTIS BIOCIENCIAS S.A,56994502000130,2026-08-06T13:59:25.000-0300,25351285254202171,2026-09-24T00:00:00.000-0300
2497811,188300082,DICOXIBE,0621901261,VIATRIS FARMACEUTICA DO BRASIL LTDA,11643096000122,2026-06-24T13:00:47.000-0300,25351574154202117,2026-09-24T00:00:00.000-0300
2525915,100431345,HISBILA,0811832261,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-08-10T14:25:55.000-0300,25351886579202095,2026-09-24T00:00:00.000-0300
2525916,103720307,TYNNA,0929914261,SUPERA FARMA LABORATÓRIOS S.A,43312503000105,2026-09-08T17:19:21.000-0300,25351322772202183,2026-09-24T00:00:00.000-0300
2004423,178170900,DRAMIN B6 DL,1549429256,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2025-12-01T16:50:12.000-0200,25351109986202166,2026-09-24T00:00:00.000-0300
2087368,178170953,AMMY,0560773269,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2026-06-09T08:58:40.000-0300,25351285228202143,2026-09-24T00:00:00.000-0300
2533419,155370128,sugamadex sódico,0094633266,ACCORD FARMACÊUTICA LTDA,64171697000146,2026-01-29T11:39:28.000-0200,25351151767202180,2026-09-24T00:00:00.000-0300
2496961,101180639,mirabegrona,0632201266,APSEN FARMACEUTICA S/A,62462015000129,2026-06-26T14:25:45.000-0300,25351037214202115,2026-09-24T00:00:00.000-0300
2622840,109740338,montelucaste de sódio,0343647265,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,2026-04-09T14:28:05.000-0300,25351124498202189,2026-09-24T00:00:00.000-0300
2033995,123520291,fosfato de sitagliptina,0079626262,RANBAXY FARMACÊUTICA LTDA,73663650000190,2026-01-26T10:42:37.000-0200,25351195351202173,2026-09-24T00:00:00.000-0300
2012918,104540191,ENHERTU,0813293260,DAIICHI SANKYO BRASIL FARMACÊUTICA LTDA,60874187000184,2026-08-10T18:03:12.000-0300,25351541212202045,2026-09-24T00:00:00.000-0300
2583272,100431361,rivaroxabana,0975981269,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-09-18T14:43:51.000-0300,25351176111202099,2026-09-24T00:00:00.000-0300
2296288,102351374,ESPASMO DIMETILIV,2704843210,EMS S/A,57507378000365,2021-07-12T11:12:14.000-0300,25351282287201601,2026-09-24T00:00:00.000-0300
2237091,105530389,MOVYDIA,0287788253,ABBOTT LABORATÓRIOS DO BRASIL LTDA,56998701000116,2025-02-28T12:05:45.000-0300,25351537349202186,2026-09-24T00:00:00.000-0300
2416351,188300080,NORVASC,0456278265,VIATRIS FARMACEUTICA DO BRASIL LTDA,11643096000122,2026-05-11T17:34:43.000-0300,25351574091202107,2026-09-24T00:00:00.000-0300
1358152,100431341,furoato de mometasona,0703139266,EUROFARMA LABORATORIOS S.A.,61190096000192,2026-07-16T10:07:32.000-0300,25351575033201978,2026-09-24T00:00:00.000-0300
2456086,116370203,temozolomida,0081795262,BLAU FARMACÊUTICA S.A.,58430828000160,2026-01-26T17:33:20.000-0200,25351842444202107,2026-09-24T00:00:00.000-0300
2170158,112363443,REKAMBYS,0542554259,JANSSEN-CILAG FARMACÊUTICA LTDA,51780468000187,2025-04-23T08:23:55.000-0300,25351416409202128,2026-09-24T00:00:00.000-0300
2624816,105830996,NARCEF,1588799255,GERMED FARMACEUTICA LTDA,45992062000165,2025-12-11T10:43:09.000-0200,25351564487202138,2026-09-24T00:00:00.000-0300
2550207,104971499,rivaroxabana,0879854260,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,60665981000118,2026-08-26T10:08:07.000-0300,25351149647202112,2026-09-24T00:00:00.000-0300
2625385,100431379,EQUITAM,1370506252,EUROFARMA LABORATORIOS S.A.,61190096000192,2025-10-13T13:09:09.000-0300,25351843861202169,2026-09-24T00:00:00.000-0300
2604602,113430203,Carbamazepina,0445415266,HIPOLABOR FARMACEUTICA LTDA,19570720000110,2026-05-07T16:14:52.000-0300,25351654373202189,2026-09-24T00:00:00.000-0300
2429870,101180646,MIOSAN ODT,1583310258,APSEN FARMACEUTICA S/A,62462015000129,2025-12-10T08:31:05.000-0200,25351769214202188,2026-09-24T00:00:00.000-0300
2008147,155840595,cloridrato de paroxetina,0584662262,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-15T11:35:37.000-0300,25351688308202076,2026-09-24T00:00:00.000-0300
3350181,118190339,besilato de anlodipino,0938045261,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-09-10T09:52:36.000-0300,25351062995202267,2026-09-24T00:00:00.000-0300
2832197,173330007,PALYNZIQ,0469560266,BIOMARIN BRASIL FARMACÊUTICA LTDA,08002360000134,2026-05-14T10:22:24.000-0300,25351877508202182,2026-09-24T00:00:00.000-0300
3265149,155840623,rosuvastatina calcica,0556826264,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-08T12:11:07.000-0300,25351052148202294,2026-09-24T00:00:00.000-0300
3275336,143810281,FIGMED,1374413259,CIMED INDUSTRIA S.A,02814497000107,2025-10-14T10:18:45.000-0300,25351097393202221,2026-09-24T00:00:00.000-0300
3548405,178170981,LISADOR MUSCULAR,0637955269,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,2026-06-29T11:33:06.000-0300,25351225914202246,2026-09-24T00:00:00.000-0300
3319089,120090036,GASTRILESS,1485587255,BIONATUS LABORATÓRIO BOTÂNICO LTDA,68032192000151,2025-11-11T16:13:51.000-0200,25351628876202107,2026-09-24T00:00:00.000-0300
3584510,155840671,HYBLUT,0162679262,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-02-19T11:28:23.000-0200,25351650293202235,2026-09-24T00:00:00.000-0300
3280670,118190260,drospirenona + etinilestradiol,0481611266,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,2026-05-18T13:30:38.000-0300,25351062973202205,2026-09-24T00:00:00.000-0300
3549739,183260499,cloridrato de naratriptana,1509662251,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,2025-11-18T13:47:33.000-0200,25351243639202242,2026-09-24T00:00:00.000-0300
2920074,100431412,MOBALE,0327253240,EUROFARMA LABORATORIOS S.A.,61190096000192,2024-03-15T17:59:28.000-0300,25351160328202168,2026-09-24T00:00:00.000-0300
2003789,183260472,rivaroxabana,0746389264,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,2026-07-27T11:40:21.000-0300,25351803928201827,2026-09-24T00:00:00.000-0300
2859326,143810301,montelucaste sódico,0626009260,CIMED INDUSTRIA S.A,02814497000107,2026-06-25T11:58:08.000-0300,25351051927202191,2026-09-24T00:00:00.000-0300
2819985,101800415,SOTYKTU,0736118268,BRISTOL-MYERS SQUIBB FARMACÊUTICA LTDA,56998982000107,2026-07-23T15:40:26.000-0300,25351531418202148,2026-09-24T00:00:00.000-0300
2825395,105730047,ALLESTRA CONTI,0545759269,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-06-03T14:52:50.000-0300,25351090341202142,2026-09-24T00:00:00.000-0300
3272897,105730006,cloridrato de sertralina,0087915260,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,2026-01-28T07:54:58.000-0200,25351821408201634,2026-09-24T00:00:00.000-0300
3384011,155840630,PREDNISOLONA,0586238263,BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,05161069000110,2026-06-15T15:02:51.000-0300,25351544441202283,2026-09-24T00:00:00.000-0300
3195759,116180302,BREZTRI AEROSPHERE,1006602259,ASTRAZENECA DO BRASIL LTDA,60318797000100,2025-08-05T11:15:02.000-0300,25351248762202250,2026-09-24T00:00:00.000-0300
3450180,135690743,GABANEURIN,1768156247,EMS SIGMA PHARMA LTDA,00923140000131,2024-12-27T15:28:53.000-0200,25351228109202193,2026-09-24T00:00:00.000-0300
